3078 | INSTITUTO SUPERIOR DE EDUCAÇÃO FRUTALENSE | 4 | Privada | 2 | Privada | MG | 31 | 3127107 | EXTINTA
3079 | INSTITUTO DE ENSINO SUPERIOR ALTERNATIVO | 4 | Privada | 2 | Privada | ES | 32 | 3205002 | EXTINTA
3080 | FACULDADE DE ARTE E DESIGN BERLIM - BAHIA | 4 | Privada | 2 | Privada | BA | 29 | 2927408 | EXTINTA
3081 | FACULDADE ITALIANA DE TECNOLOGIA | 4 | Privada | 2 | Privada | CE | 23 | 2304400 | EXTINTA
3082 | FACULDADE 2 DE JULHO | 4 | Privada | 2 | Privada | BA | 29 | 2903201 | EXTINTA
3083 | FACULDADE INTEGRADA UNIVERACRUZ DE GUANAMBI | 4 | Privada | 2 | Privada | BA | 29 | 2911709 | EXTINTA
3084 | FACULDADE MARQUÊS DE POMBAL | 4 | Privada | 2 | Privada | BA | 29 | 2926608 | EXTINTA
3085 | FACULDADE EVANGÉLICA LUZ E VIDA | 4 | Privada | 2 | Privada | MA | 21 | 2111300 | EXTINTA
3086 | FACULDADE DA MODA | 4 | Privada | 2 | Privada | PE | 26 | 2611606 | EXTINTA
3087 | CHRISTUS INSTITUTO SUPERIOR DE EDUCAÇÃO | 4 | Privada | 2 | Privada | PI | 22 | 2208403 | EXTINTA
3088 | FACULDADE UNIDAS SUL BAHIA - FUSBA | 4 | Privada | 2 | Privada | BA | 29 | 2927408 | EXTINTA
3089 | FACULDADE CAIÇARAS DE TAGUATINGA | 4 | Privada | 2 | Privada | DF | 53 | 5300108 | EXTINTA
3090 | INSTITUTO SUPERIOR NORMAL AURELINA PALMEIRA | 4 | Privada | 2 | Privada | AL | 27 | 2704302 | EXTINTA
3091 | CENTRO DE ENSINO LEIDE TORRES | 4 | Privada | 2 | Privada | PI | 22 | 2208304 | EXTINTA
3092 | FACULDADE DE BEM ESTAR SOCIAL E SAÚDE DE ITAPECERICA | 4 | Privada | 2 | Privada | MG | 31 | 3133501 | EXTINTA
3093 | FACULDADE DE ENFERMAGEM JOÃO FRANCISCO DA SILVA | 4 | Privada | 2 | Privada | MG | 31 | 3143500 | EXTINTA
3094 | FACULDADE DE DIREITO DESEMBARGADOR AFFONSO TEIXEIRA LAGES | 4 | Privada | 2 | Privada | MG | 31 | 3171204 | EXTINTA
3095 | FACULDADE DE CIÊNCIAS AGRÁRIAS DOM ORIONE | 4 | Privada | 2 | Privada | MG | 31 | 3171204 | EXTINTA
3096 | FACULDADE DE AGRONOMIA MANOEL ANTÔNIO DA SILVA | 4 | Privada | 2 | Privada | MG | 31 | 3147402 | EXTINTA
3097 | FACULDADE DE DIREITO AFONSO PENA | 4 | Privada | 2 | Privada | MG | 31 | 3106200 | EXTINTA
3098 | INSTITUTO SUPERIOR DE EDUCAÇÃO SÃO JUDAS TADEU | 4 | Privada | 2 | Privada | MG | 31 | 3170107 | EXTINTA
3099 | FACULDADE POTIGUAR DA PARAÍBA | 4 | Privada | 2 | Privada | PB | 25 | 2507507 | ATIVA
3100 | FACULDADE INTEGRADA UNIVERACRUZ DE BOM JESUS DA LAPA | 4 | Privada | 2 | Privada | BA | 29 | 2903904 | EXTINTA
3101 | FACULDADE INTEGRADA UNIVERACRUZ DE ALAGOINHAS | 4 | Privada | 2 | Privada | BA | 29 | 2900702 | EXTINTA
3102 | FACULDADE INTEGRADA UNIVERACRUZ DE CAMPO FORMOSO | 4 | Privada | 2 | Privada | BA | 29 | 2906006 | EXTINTA
3103 | FACULDADE INTEGRADA UNIVERACRUZ DE BRUMADO | 4 | Privada | 2 | Privada | BA | 29 | 2904605 | EXTINTA
3104 | FACULDADE INTEGRADA UNIVERACRUZ DE JEQUIÉ | 4 | Privada | 2 | Privada | BA | 29 | 2918001 | EXTINTA
3105 | FACULDADE INTEGRADA UNIVERACRUZ DE JACOBINA | 4 | Privada | 2 | Privada | BA | 29 | 2917508 | EXTINTA
3106 | FACULDADE INTEGRADA UNIVERACRUZ DE ITAMARAJÚ | 4 | Privada | 2 | Privada | BA | 29 | 2915601 | EXTINTA
3107 | FACULDADE BENEMÉRITA EDUCADORA UNIVERACRUZ DE PAULO AFONSO | 4 | Privada | 2 | Privada | BA | 29 | 2924009 | EXTINTA
3108 | FACULDADE INTEGRADA UNIVERACRUZ DE ITABUNA | 4 | Privada | 2 | Privada | BA | 29 | 2914802 | EXTINTA
3109 | FACULDADE ITEGRADA UNIVERACRUZ DE VALENÇA | 4 | Privada | 2 | Privada | BA | 29 | 2932903 | EXTINTA
3110 | FACULDADE ITEGRADA UNIVERACRUZ DE CAMAÇARI | 4 | Privada | 2 | Privada | BA | 29 | 2905701 | EXTINTA
3111 | FACULDADE INTEGRADA UNIVERACRUZ DE BARREIRAS | 4 | Privada | 2 | Privada | BA | 29 | 2923001 | EXTINTA
3112 | FACULDADE INTEGRADA UNIVERACRUZ DE RIBEIRA DO POMBAL | 4 | Privada | 2 | Privada | BA | 29 | 2926608 | EXTINTA
3113 | FACULDADE INTEGRADA UNIVERACRUZ DE PILÃO ARCADO | 4 | Privada | 2 | Privada | BA | 29 | 2924405 | EXTINTA
3114 | FACULDADE INTEGRADA UNIVERACRUZ DE VITÓRIA DA CONQUISTA | 4 | Privada | 2 | Privada | BA | 29 | 2933307 | EXTINTA
3115 | INSTITUTO SUPERIOR DE EDUCAÇÃO SANTO AGOSTINHO DE PIRAPORA | 4 | Privada | 2 | Privada | MG | 31 | 3151206 | ATIVA
3116 | FACULDADE SANTO AGOSTINHO DE PIRAPORA | 4 | Privada | 2 | Privada | MG | 31 | 3151206 | ATIVA
3117 | FACULDADE DE SAÚDE E DESENVOLVIMENTO HUMANO SANTO AGOSTINHO | 4 | Privada | 2 | Privada | MG | 31 | 3143302 | ATIVA
3118 | FALCUDADE INTEGRADA UNIVERACRUZ DE BARRA | 4 | Privada | 2 | Privada | BA | 29 | 2902708 | EXTINTA
3119 | FACULDADE INTEGRADA UNIVERACRUZ DE DIAS D'AVILA | 4 | Privada | 2 | Privada | BA | 29 | 2910057 | EXTINTA
3120 | FACULDADE INTEGRADA UNIVERACRUZ DE CANDEIAS | 4 | Privada | 2 | Privada | BA | 29 | 2906501 | EXTINTA
3121 | FACULDADE INTEGRADA UNIVERACRUZ DE SERRINHA | 4 | Privada | 2 | Privada | BA | 29 | 2930501 | EXTINTA
3122 | FACULDADE INTEGRADA UNIVERACRUZ SIMÕES FILHO | 4 | Privada | 2 | Privada | BA | 29 | 2930709 | EXTINTA
3123 | FACULDADE INTEGRADA UNIVERACRUZ DE SANTA MARIA DA VITÓRIA | 4 | Privada | 2 | Privada | BA | 29 | 2928109 | EXTINTA
3124 | FACULDADE DO DISTRITO FEDERAL | 4 | Privada | 2 | Privada | DF | 53 | 5300108 | EXTINTA
3125 | FACULDADE INTEGRADA UNIVERACRUZ DE PORTO SEGURO | 4 | Privada | 2 | Privada | BA | 29 | 2925303 | EXTINTA
3126 | FACULDADE INTEGRADA UNIVERACRUZ DE SENHOR DO BONFIM | 4 | Privada | 2 | Privada | BA | 29 | 2930105 | EXTINTA
3127 | FACULDADE INTEGRADA UNIVERACRUZ DE IRECE | 4 | Privada | 2 | Privada | BA | 29 | 2914604 | EXTINTA
3128 | FACULDADE INTEGRADA UNIVERACRUZ DE LAURO DE FREITAS | 4 | Privada | 2 | Privada | BA | 29 | 2919207 | EXTINTA
3129 | FACULDADE INTEGRADA UNIVERACRUZ DE ILHÉUS | 4 | Privada | 2 | Privada | BA | 29 | 2913606 | EXTINTA
3130 | FACULDADE INTEGRADA UNIVERACRUZ DE FEIRA DE SANTANA | 4 | Privada | 2 | Privada | BA | 29 | 2910800 | EXTINTA
3131 | FACULDADE INTEGRADA UNIVERACRUZ DE EUNÁPOLIS | 4 | Privada | 2 | Privada | BA | 29 | 2910727 | EXTINTA
3132 | FACULDADE INEGRADA UNIVERACRUZ DE EUCLIDES DA CUNHA | 4 | Privada | 2 | Privada | BA | 29 | 2910701 | EXTINTA
3133 | FACULDADE INTEGRADA UNIVERACRUZ DE JUAZEIRO | 4 | Privada | 2 | Privada | BA | 29 | 2918407 | EXTINTA
3134 | FACULDADE INTEGRADA UNIVERACRUZ DE ITABERABA | 4 | Privada | 2 | Privada | BA | 29 | 2914703 | EXTINTA
3135 | FACULDADE INTEGRADA UNIVERACRUZ DE TEIXEIRA DE FREITAS | 4 | Privada | 2 | Privada | BA | 29 | 2931350 | EXTINTA
3136 | FACULDADES INTEGRADA UNIVERACRUZ DE IPIRÁ | 4 | Privada | 2 | Privada | BA | 29 | 2914000 | EXTINTA
3137 | FACULDADE INTEGRADA UNIVERACRUZ DE SALVADOR | 4 | Privada | 2 | Privada | BA | 29 | 2927408 | EXTINTA
3138 | FACULDADE DINÂMICA DE ITAIPULÂNDIA | 4 | Privada | 2 | Privada | PR | 41 | 4110953 | EXTINTA
3139 | INSTITUTO DE SUPERIOR DE EDUCAÇÃO FRANCISCO AGUIAR | 4 | Privada | 2 | Privada | PB | 25 | 2513703 | EXTINTA
3140 | FACULDADE ZEUS | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | EXTINTA
3141 | FACVALE - FACULDADE DO VALE DO JACUÍPE | 4 | Privada | 2 | Privada | BA | 29 | 2926301 | EXTINTA
3142 | INSTITUTO SUPERIOR DE EDUCAÇÃO EDEM | 4 | Privada | 2 | Privada | BA | 29 | 2927408 | EXTINTA
3143 | FACULDADE DO VAREJO | 4 | Privada | 2 | Privada | PE | 26 | 2611606 | EXTINTA
3144 | FACULDADE ÁGUAS LINDAS | 4 | Privada | 2 | Privada | GO | 52 | 5200258 | EXTINTA
3145 | FACULDADE DE DIREITO SÃO JUDAS TADEU DE PORTO ALEGRE | 4 | Privada | 2 | Privada | RS | 43 | 4314902 | EXTINTA
3146 | FACULDADE DE ODONTOLOGIA DO RECIFE | 4 | Privada | 2 | Privada | PE | 26 | 2611606 | ATIVA
3147 | FACULDADE DE DIREITO DE PORTO ALEGRE | 4 | Privada | 2 | Privada | RS | 43 | 4314902 | ATIVA
3148 | FACULDADE ANCHIETA DO RECIFE | 4 | Privada | 2 | Privada | PE | 26 | 2611606 | ATIVA
3149 | FACULDADES INTEGRADAS DO OESTE DE MINAS | 4 | Privada | 2 | Privada | MG | 31 | 3122306 | ATIVA
3150 | INSTITUTO SUPERIOR DE EDUCAÇÃO DA FACULDADE DE CIÊNCIAS E LETRAS DE ARARAS | 4 | Privada | 2 | Privada | SP | 35 | 3503307 | EXTINTA
3151 | UNIVERSIDADE COMUNITÁRIA REGIONAL DE CHAPECÓ | 4 | Privada | 2 | Privada | SC | 42 | 4204202 | ATIVA
3152 | INSTITUTO SUPERIOR DE EDUCAÇÃO SANTA RITA DO SAPUCAÍ | 4 | Privada | 2 | Privada | MG | 31 | 3159605 | ATIVA
3153 | INSTITUTO SUPERIOR DE EDUCAÇÃO CANTAREIRA | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | EXTINTA
3154 | FACULDADE DE TECNOLOGIA SENAI RIO DO SUL | 4 | Privada | 2 | Privada | SC | 42 | 4214805 | ATIVA
3155 | FACULDADE DE TECNOLOGIA SENAI JARAGUÁ DO SUL | 4 | Privada | 2 | Privada | SC | 42 | 4208906 | ATIVA
3156 | FACULDADE DE TECNOLOGIA SENAI BRUSQUE | 4 | Privada | 2 | Privada | SC | 42 | 4202909 | ATIVA
3157 | INSTITUTO SUPERIOR DE EDUCAÇÃO ALMEIDA RODRIGUES | 4 | Privada | 2 | Privada | GO | 52 | 5218805 | ATIVA
3158 | INSTITUTO SUPERIOR DE EDUCAÇÃO ANGLO-AMERICANO DE FOZ DO IGUAÇU | 4 | Privada | 2 | Privada | PR | 41 | 4108304 | ATIVA
3159 | FACULDADE DE TECNOLOGIA SENAI FLORIANÓPOLIS | 4 | Privada | 2 | Privada | SC | 42 | 4205407 | ATIVA
3160 | INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS | 1 | Federal | 1 | Pública | AL | 27 | 2704302 | ATIVA
3161 | INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SERTÃO PERNAMBUCANO | 1 | Federal | 1 | Pública | PE | 26 | 2611101 | ATIVA
3162 | INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA | 1 | Federal | 1 | Pública | SC | 42 | 4205407 | ATIVA
3163 | INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO | 1 | Federal | 1 | Pública | RJ | 33 | 3303203 | ATIVA
3164 | INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO | 1 | Federal | 1 | Pública | MT | 51 | 5103403 | ATIVA
3165 | INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO TRIÂNGULO MINEIRO | 1 | Federal | 1 | Pública | MG | 31 | 3170107 | ATIVA
3166 | INSTITUTO SUPERIOR DE EDUCAÇÃO DE IBIÚNA | 4 | Privada | 2 | Privada | SP | 35 | 3519709 | ATIVA
3167 | FACULDADE DE TECNOLOGIA ESTÁCIO DE SÁ DE BELO HORIZONTE | 4 | Privada | 2 | Privada | MG | 31 | 3106200 | EXTINTA
3168 | FACULDADE DE TECNOLOGIA ESTÁCIO DE SÁ DE JUIZ DE FORA | 4 | Privada | 2 | Privada | MG | 31 | 3136702 | EXTINTA
3169 | FACULDADE DE TECNOLOGIA IBTA CAMPINAS | 4 | Privada | 2 | Privada | SP | 35 | 3509502 | ATIVA
3170 | FACULDADES INTEGRADAS ASSOCIAÇÃO DE ENSINO DE SANTA CATARINA | 4 | Privada | 2 | Privada | SC | 42 | 4205407 | ATIVA
3171 | FACULDADE EQUIPE | 4 | Privada | 2 | Privada | RS | 43 | 4320008 | ATIVA
3172 | UNIVERSIDADE DO ESTADO DO AMAZONAS | 2 | Estadual | 1 | Pública | AM | 13 | 1302603 | ATIVA
3173 | FACULDADE DE TECNOLOGIA DO COMÉRCIO | 4 | Privada | 2 | Privada | MG | 31 | 3106200 | ATIVA
3174 | INSTITUTO SUPERIOR DE EDUCAÇÃO DE VINHEDO | 4 | Privada | 2 | Privada | SP | 35 | 3556701 | EXTINTA
3175 | INSTITUTO SUPERIOR DE EDUCAÇÃO DE TAQUARA | 4 | Privada | 2 | Privada | RS | 43 | 4321204 | EXTINTA
3176 | INSTITUTO SUPERIOR DE EDUCAÇÃO EQUIPE | 4 | Privada | 2 | Privada | RS | 43 | 4320008 | ATIVA
3177 | FACULDADE DE ADMINISTRAÇÃO DA FESPSP | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | ATIVA
3178 | INSTITUTO DE EDUCAÇÃO SUPERIOR DE BARUERI | 4 | Privada | 2 | Privada | SP | 35 | 3505708 | ATIVA
3179 | FACULDADE DA CIDADE DE SÃO GONÇALO | 4 | Privada | 2 | Privada | RJ | 33 | 3304904 | ATIVA
3180 | INSTITUTO SUPERIOR DE EDUCAÇÃO UNIÃO DAS AMÉRICAS | 4 | Privada | 2 | Privada | PR | 41 | 4108304 | ATIVA
3181 | FACULDADE DE DIREITO DE BOA VISTA | 4 | Privada | 2 | Privada | RR | 14 | 1400100 | EXTINTA
3182 | CENTRO DE ENSINO SUPERIOR ARCANJO MIKAEL DE ARAPIRACA | 4 | Privada | 2 | Privada | AL | 27 | 2700300 | ATIVA
3183 | INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE | 1 | Federal | 1 | Pública | SE | 28 | 2800308 | ATIVA
3184 | INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA | 1 | Federal | 1 | Pública | RR | 14 | 1400100 | ATIVA
3185 | CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE SÃO VICENTE DO SUL | 1 | Federal | 1 | Pública | RS | 43 | 4319802 | EXTINTA
3186 | FACULDADE EVOLUÇÃO | 4 | Privada | 2 | Privada | SP | 35 | 3550605 | ATIVA
3187 | INSTITUTO SUPERIOR DE EDUCAÇÃO CORAÇÃO DE JESUS | 4 | Privada | 2 | Privada | MG | 31 | 3169406 | ATIVA
3188 | INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS | 1 | Federal | 1 | Pública | MG | 31 | 3135209 | ATIVA
3189 | INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS | 1 | Federal | 1 | Pública | MG | 31 | 3146107 | ATIVA
3190 | INSTITUTO SUPERIOR DE EDUCAÇÃO DE GARÇA | 4 | Privada | 2 | Privada | SP | 35 | 3516705 | ATIVA
3191 | INSTITUTO SUPERIOR DE EDUCAÇÃO DE SANTA CATARINA | 4 | Privada | 2 | Privada | SC | 42 | 4209102 | ATIVA
3192 | INSTITUTO SUPERIOR DE EDUCAÇÃO DE CAJAZEIRAS | 4 | Privada | 2 | Privada | PB | 25 | 2503704 | ATIVA
3193 | FACULDADES INTEGRADAS DOS CAMPOS GERAIS | 4 | Privada | 2 | Privada | PR | 41 | 4119905 | ATIVA
3194 | FACULDADE DE MINAS BH | 4 | Privada | 2 | Privada | MG | 31 | 3106200 | ATIVA
3195 | FACULDADE VILA RICA | 4 | Privada | 2 | Privada | MT | 51 | 5108600 | EXTINTA
3196 | FACULDADE PONTES E LACERDA | 4 | Privada | 2 | Privada | MT | 51 | 5106752 | EXTINTA
3197 | FACULDADES DO PARECIS | 4 | Privada | 2 | Privada | MT | 51 | 5107958 | EXTINTA
3198 | FACULDADE DE CIÊNCIAS HUMANAS DE IVAIPORÃ | 4 | Privada | 2 | Privada | PR | 41 | 4111506 | EXTINTA
3199 | FANESF - FACULDADE NACIONAL DE ENSINO SUPERIOR DA FAZENDA RIO GRANDE | 4 | Privada | 2 | Privada | PR | 41 | 4107652 | EXTINTA
3200 | FANPINHAIS - FACULDADE NACIONAL DE PINHAIS | 4 | Privada | 2 | Privada | PR | 41 | 4119152 | EXTINTA
3201 | FACULDADE DE EDUCAÇÃO E ENSINO SUPERIOR DO ABRANCHES | 4 | Privada | 2 | Privada | PR | 41 | 4106902 | EXTINTA
3202 | FACULDADES AUGUSTUS | 4 | Privada | 2 | Privada | MG | 31 | 3156700 | EXTINTA
3203 | INSTITUTO SUPERIOR DE EDUCAÇÃO ALBERT EINSTEIN | 4 | Privada | 2 | Privada | DF | 53 | 5300108 | ATIVA
3204 | FACULDADE DE QUATRO MARCOS | 4 | Privada | 2 | Privada | MT | 51 | 5107107 | ATIVA
3205 | FACULDADE DE CIÊNCIAS BIOLÓGICAS E DA SAÚDE | 4 | Privada | 2 | Privada | MG | 31 | 3171303 | ATIVA
3206 | INSTITUTO DO SABER | 4 | Privada | 2 | Privada | SC | 42 | 4205407 | EXTINTA
3207 | FACULDADES DE CAFELÂNDIA | 4 | Privada | 2 | Privada | PR | 41 | 4103453 | EXTINTA
3208 | FACULDADE AMERICA DO SUL | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | EXTINTA
3209 | FACULDADE DE ARAÇATUBA | 4 | Privada | 2 | Privada | SP | 35 | 3502804 | ATIVA
3210 | INSTITUTO EDUCACIONAL EVANGELICO DE ARAPONGAS | 4 | Privada | 2 | Privada | PR | 41 | 4101507 | EXTINTA
3211 | FACDIPAR-FACULDADE DE DIREITO DO PARANA | 4 | Privada | 2 | Privada | PR | 41 | 4106902 | EXTINTA
3212 | INSTITUTO SUPERIOR DE FILOSOFIA BERTHIER | 4 | Privada | 2 | Privada | RS | 43 | 4314100 | EXTINTA
3213 | AFIMA | 4 | Privada | 2 | Privada | RJ | 33 | 3303302 | EXTINTA
3214 | FACULDADE EUROPEU DO RIO DE JANEIRO | 4 | Privada | 2 | Privada | RJ | 33 | 3304557 | EXTINTA
3215 | FACULDADE RELIGARE TEOLÓGICA | 4 | Privada | 2 | Privada | PI | 22 | 2211001 | ATIVA
3216 | FACULDADE DE CIÊNCIAS DA BAHIA - FACIBA | 4 | Privada | 2 | Privada | BA | 29 | 2927408 | ATIVA
3217 | FACULDADE DE ENSINO SUPERIOR DO BRASIL | 4 | Privada | 2 | Privada | PI | 22 | 2207702 | EXTINTA
3218 | FACULDADE DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE | 4 | Privada | 2 | Privada | RS | 43 | 4314902 | EXTINTA
3219 | FACULDADE EVANGÉLICA DE INDAIATUBA | 4 | Privada | 2 | Privada | SP | 35 | 3520509 | EXTINTA
3220 | INSTITUTO NACIONAL DE EDUCAÇÃO SUPERIOR DE EDUCAÇÃO E CULTURA - INESC | 4 | Privada | 2 | Privada | DF | 53 | 5300108 | EXTINTA
3221 | FACULDADE DE ODONTOLOGIA DE MACAPÁ | 4 | Privada | 2 | Privada | AP | 16 | 1600303 | EXTINTA
3222 | FACULDADE DE ODONTOLOGIA DE FORTALEZA | 4 | Privada | 2 | Privada | CE | 23 | 2304400 | EXTINTA
3223 | ESCOLA SUPERIOR DE CIÊNCIAS DA SAÚDE | 2 | Estadual | 1 | Pública | DF | 53 | 5300108 | ATIVA
3224 | FACULDADE DE FARMÁCIA E BIOQUÍMICA | 4 | Privada | 2 | Privada | TO | 17 | 1702109 | ATIVA
3225 | FACULDADE DE ENFERMAGEM | 4 | Privada | 2 | Privada | TO | 17 | 1702109 | ATIVA
3226 | FACULDADE DE MEDICINA | 4 | Privada | 2 | Privada | TO | 17 | 1702109 | ATIVA
3227 | FACULDADE DE SISTEMA DE INFORMAÇÃO | 4 | Privada | 2 | Privada | TO | 17 | 1702109 | ATIVA
3228 | FACULDADE DE ADMINISTRAÇÃO | 4 | Privada | 2 | Privada | TO | 17 | 1702109 | ATIVA
3229 | FACULDADE DE TURISMO DE DUQUE DE CAXIAS | 4 | Privada | 2 | Privada | RJ | 33 | 3301702 | EXTINTA
3230 | FACULDADE LUIZ EDUARDO MAGALHÃES | 4 | Privada | 2 | Privada | BA | 29 | 2919553 | ATIVA
3231 | INSTITUTO SUPERIOR DE EDUCAÇÃO PADRE ANCHIETA | 4 | Privada | 2 | Privada | SP | 35 | 3525904 | EXTINTA
3232 | FACULDADE IGUAÇU | 4 | Privada | 2 | Privada | PR | 41 | 4104501 | ATIVA
3233 | FACULDADE AMÉRICA DO SUL | 4 | Privada | 2 | Privada | PR | 41 | 4113700 | EXTINTA
3234 | URN. FACULDADE DE ALAGOINHAS | 4 | Privada | 2 | Privada | BA | 29 | 2929008 | EXTINTA
3235 | INSTITUTO SUPERIOR DE EDUCAÇÃO JOÃO PAULO PRIMEIRO | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | EXTINTA
3236 | INSITUTO DE TEOLOGIA DA DIOCESE DE SANTO ANDRÉ | 4 | Privada | 2 | Privada | SP | 35 | 3547809 | EXTINTA
3237 | FACULDADE SENAC DE ADMINISTRAÇÃO E NEGÓCIOS | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | EXTINTA
3238 | FACULDADE DE ODONTOLOGIA | 4 | Privada | 2 | Privada | TO | 17 | 1702109 | ATIVA
3239 | INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL SUL CATARINENSE S/C LTDA. | 4 | Privada | 2 | Privada | SC | 42 | 4217709 | EXTINTA
3240 | INSTITUTO SUPERIOR DE EDUCAÇÃO DE JUIZ DE FORA | 4 | Privada | 2 | Privada | MG | 31 | 3136702 | EXTINTA
3241 | FACULDADE NACIONAL DE EDUCAÇÃO E ENSINO SUPERIOR DO BRASIL | 4 | Privada | 2 | Privada | BA | 29 | 2905701 | EXTINTA
3242 | FACULDADE ALFA BRASIL | 4 | Privada | 2 | Privada | PR | 41 | 4104808 | ATIVA
3243 | FACULDADE NACIONAL CAMPO LARGO | 4 | Privada | 2 | Privada | PR | 41 | 4104204 | EXTINTA
3244 | FACULDADE DE GUARAPARI | 4 | Privada | 2 | Privada | ES | 32 | 3202405 | EXTINTA
3245 | FACULDADE DE SENADOR CANEDO | 4 | Privada | 2 | Privada | GO | 52 | 5220454 | EXTINTA
3246 | FACULDADE DE LINHARES | 4 | Privada | 2 | Privada | ES | 32 | 3203205 | EXTINTA
3247 | FACULDADE VITÓRIA DO ESPÍRITO SANTO | 4 | Privada | 2 | Privada | ES | 32 | 3205309 | EXTINTA
3248 | FACULDADE DE DOMINGOS MARTINS | 4 | Privada | 2 | Privada | ES | 32 | 3201902 | EXTINTA
3249 | FACULDADE PADRAO | 4 | Privada | 2 | Privada | GO | 52 | 5208707 | EXTINTA
3250 | FACULDADE DE MORRINHOS | 4 | Privada | 2 | Privada | GO | 52 | 5213806 | EXTINTA
3251 | FACULDADE DE VILA VELHA | 4 | Privada | 2 | Privada | ES | 32 | 3205200 | EXTINTA
3252 | FACULDADE QUIRINÓPOLIS | 4 | Privada | 2 | Privada | GO | 52 | 5218508 | ATIVA
3253 | FACULDADE COSTA ESMERALDA ITAPEMA | 4 | Privada | 2 | Privada | SC | 42 | 4208302 | EXTINTA
3254 | FACULDADE DE EDUCAÇÃO E TEOLOGIA VIVA - FATEV | 1 | Federal | 1 | Pública | PI | 22 | 2208007 | EXTINTA
3255 | FACULDADE INPG | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | EXTINTA
3256 | INSTITUTO SUPERIOR DE ECOLOGIA HUMANA E DESENVOLVIMENTO SUSTENTÁVEL- ISEDS | 4 | Privada | 2 | Privada | RJ | 33 | 3304557 | EXTINTA
3257 | FAESSF - FACULDADE DE ENSINO SUPERIOR SANTA FELICIDADE | 4 | Privada | 2 | Privada | PR | 41 | 4100400 | EXTINTA
3258 | FACULDADE DE DIREITO DE RESENDE | 4 | Privada | 2 | Privada | RJ | 33 | 3304201 | EXTINTA
3259 | FACULDADES DO ICESP | 4 | Privada | 2 | Privada | DF | 53 | 5300108 | EXTINTA
3260 | FACULDADE PRINCESA | 4 | Privada | 2 | Privada | BA | 29 | 2910800 | EXTINTA
3261 | FACULDADE DE EDUCAÇÃO E ENSINO SUPERIOR INTEGRAL | 4 | Privada | 2 | Privada | PR | 41 | 4125506 | EXTINTA
3262 | FACULDADE DOM BOSCO DE GUARANIAÇU | 4 | Privada | 2 | Privada | PR | 41 | 4109302 | EXTINTA
3263 | FACULDADE YVERDUN BRASILIA | 4 | Privada | 2 | Privada | DF | 53 | 5300108 | EXTINTA
3265 | FACULDADE BATISTA IDA NELSON | 4 | Privada | 2 | Privada | AM | 13 | 1302603 | EXTINTA
3266 | UNIDADE VOCACIONAL CIDADES - UVC | 4 | Privada | 2 | Privada | CE | 23 | 2304400 | EXTINTA
3267 | FACULDADE TADEU ARGOLO | 4 | Privada | 2 | Privada | BA | 29 | 2900702 | EXTINTA
3268 | FACULDADE MADRE THAIS | 4 | Privada | 2 | Privada | BA | 29 | 2913606 | ATIVA
3269 | FACULDADE DE JUAZEIRO DO NORTE | 4 | Privada | 2 | Privada | CE | 23 | 2307304 | EXTINTA
3270 | FACULDADE SÃO BENTO DA BAHIA | 4 | Privada | 2 | Privada | BA | 29 | 2927408 | ATIVA
3271 | FACULDADE QUASAR | 4 | Privada | 2 | Privada | GO | 52 | 5218805 | EXTINTA
3272 | FACULDADE DE DIREITO DE PETROLINA | 4 | Privada | 2 | Privada | PE | 26 | 2611101 | EXTINTA
3273 | FACULDADE DO RECIFE | 4 | Privada | 2 | Privada | PE | 26 | 2611606 | EXTINTA
3274 | FACULDADE PSICOLOGIA | 4 | Privada | 2 | Privada | BA | 29 | 2919207 | EXTINTA
3275 | FACULDADE JURIDICA DE SALVADOR | 4 | Privada | 2 | Privada | BA | 29 | 2927408 | EXTINTA
