8641| 28| 2008| 200| 8|82| 3| 0|A| 80| 609|70| 1| 0|8|8537|||
8642| 28| 2008| 200| 8|82| 4| 0|A| 80| 609|79| 1| 0|8|8538|||
8643| 28| 2008| 200| 8|82| 5| 0|A| 80| 609|77| 1| 0|8|8539|||
8644| 28| 2008| 200| 8|82| 6| 0|A| 80| 609|97| 1| 0|8|8540|||
8645| 28| 2008| 200| 8|82| 10| 0|A| 80| 609|73| 1| 0|8|8541|||
8646| 28| 2008| 200| 8|82| 15| 0|A| 40| 609|89| 1| 0|8|8542|||
8647| 28| 2008| 200| 8|82| 14| 0|A| 80| 609|87| 1| 0|8|8543|||
8648| 28| 2008| 200| 8|82| 11| 0|A| 40| 610|86| 1| 0|8|8544|||
8649| 28| 2008| 200| 8|82| 2| 0|A| 120| 610|81| 1| 0|8|8545|||
8650| 28| 2008| 200| 8|82| 1| 0|A| 120| 610|96| 1| 0|8|8546|||
8651| 28| 2008| 200| 8|82| 3| 0|A| 80| 610|87| 1| 0|8|8547|||
8652| 28| 2008| 200| 8|82| 4| 0|A| 80| 610|85| 1| 0|8|8548|||
8653| 28| 2008| 200| 8|82| 5| 0|A| 80| 610|82| 1| 0|8|8549|||
8654| 28| 2008| 200| 8|82| 6| 0|A| 80| 610|97| 1| 0|8|8550|||
8655| 28| 2008| 200| 8|82| 10| 0|A| 80| 610|96| 1| 0|8|8551|||
8656| 28| 2008| 200| 8|82| 15| 0|A| 40| 610|93| 1| 0|8|8552|||
8657| 28| 2008| 200| 8|82| 14| 0|A| 80| 610|92| 1| 0|8|8553|||
8658| 28| 2008| 200| 8|82| 11| 0|A| 40| 611|92| 1| 0|8|8554|||
8659| 28| 2008| 200| 8|82| 2| 0|A| 120| 611|80| 1| 0|8|8555|||
8660| 28| 2008| 200| 8|82| 1| 0|A| 120| 611|94| 1| 0|8|8556|||
8661| 28| 2008| 200| 8|82| 3| 0|A| 80| 611|79| 1| 0|8|8557|||
8662| 28| 2008| 200| 8|82| 4| 0|A| 80| 611|93| 1| 0|8|8558|||
8663| 28| 2008| 200| 8|82| 5| 0|A| 80| 611|88| 1| 0|8|8559|||
8664| 28| 2008| 200| 8|82| 6| 0|A| 80| 611|90| 1| 0|8|8560|||
8665| 28| 2008| 200| 8|82| 10| 0|A| 80| 611|79| 1| 0|8|8561|||
8666| 28| 2008| 200| 8|82| 15| 0|A| 40| 611|93| 1| 0|8|8562|||
8667| 28| 2008| 200| 8|82| 14| 0|A| 80| 611|95| 1| 0|8|8563|||
8668| 28| 2008| 200| 8|82| 11| 0|R| 40| 612|00| 1| 0|8|8564|||
8669| 28| 2008| 200| 8|82| 2| 0|R| 120| 612|00| 1| 0|8|8565|||
8670| 28| 2008| 200| 8|82| 1| 0|R| 120| 612|00| 1| 0|8|8566|||
8671| 28| 2008| 200| 8|82| 3| 0|R| 80| 612|00| 1| 0|8|8567|||
8672| 28| 2008| 200| 8|82| 4| 0|R| 80| 612|00| 1| 0|8|8568|||
8673| 28| 2008| 200| 8|82| 5| 0|R| 80| 612|00| 1| 0|8|8569|||
8674| 28| 2008| 200| 8|82| 6| 0|R| 80| 612|00| 1| 0|8|8570|||
8675| 28| 2008| 200| 8|82| 10| 0|R| 80| 612|00| 1| 0|8|8571|||
8676| 28| 2008| 200| 8|82| 15| 0|R| 40| 612|00| 1| 0|8|8572|||
8677| 28| 2008| 200| 8|82| 14| 0|R| 80| 612|00| 1| 0|8|8573|||
8678| 28| 2008| 200| 8|82| 11| 0|A| 40| 613|98| 1| 0|8|8574|||
8679| 28| 2008| 200| 8|82| 2| 0|A| 120| 613|82| 1| 0|8|8575|||
8680| 28| 2008| 200| 8|82| 1| 0|A| 120| 613|96| 1| 0|8|8576|||
8681| 28| 2008| 200| 8|82| 3| 0|A| 80| 613|97| 1| 0|8|8577|||
8682| 28| 2008| 200| 8|82| 4| 0|A| 80| 613|88| 1| 0|8|8578|||
8683| 28| 2008| 200| 8|82| 5| 0|A| 80| 613|97| 1| 0|8|8579|||
8684| 28| 2008| 200| 8|82| 6| 0|A| 80| 613|91| 1| 0|8|8580|||
8685| 28| 2008| 200| 8|82| 10| 0|A| 80| 613|91| 1| 0|8|8581|||
8686| 28| 2008| 200| 8|82| 15| 0|A| 40| 613|90| 1| 0|8|8582|||
8687| 28| 2008| 200| 8|82| 14| 0|A| 80| 613|98| 1| 0|8|8583|||
8688| 28| 2008| 200| 8|82| 11| 0|A| 40| 614|88| 1| 0|8|8584|||
8689| 28| 2008| 200| 8|82| 2| 0|A| 120| 614|71| 1| 0|8|8585|||
8690| 28| 2008| 200| 8|82| 1| 0|A| 120| 614|89| 1| 0|8|8586|||
8691| 28| 2008| 200| 8|82| 3| 0|A| 80| 614|78| 1| 0|8|8587|||
8692| 28| 2008| 200| 8|82| 4| 0|A| 80| 614|73| 1| 0|8|8588|||
8693| 28| 2008| 200| 8|82| 5| 0|A| 80| 614|94| 1| 0|8|8589|||
8694| 28| 2008| 200| 8|82| 6| 0|A| 80| 614|92| 1| 0|8|8590|||
8695| 28| 2008| 200| 8|82| 10| 0|A| 80| 614|71| 1| 0|8|8591|||
8696| 28| 2008| 200| 8|82| 15| 0|A| 40| 614|90| 1| 0|8|8592|||
8697| 28| 2008| 200| 8|82| 14| 0|A| 80| 614|91| 1| 0|8|8593|||
8728| 28| 2008| 200| 8|82| 11| 0|A| 40| 618|90| 1| 0|8|8624|||
8729| 28| 2008| 200| 8|82| 2| 0|A| 120| 618|69| 1| 0|8|8625|||
8730| 28| 2008| 200| 8|82| 1| 0|A| 120| 618|88| 1| 0|8|8626|||
8731| 28| 2008| 200| 8|82| 3| 0|A| 80| 618|83| 1| 0|8|8627|||
8732| 28| 2008| 200| 8|82| 4| 0|A| 80| 618|88| 1| 0|8|8628|||
8733| 28| 2008| 200| 8|82| 5| 0|A| 80| 618|87| 1| 0|8|8629|||
8734| 28| 2008| 200| 8|82| 6| 0|A| 80| 618|92| 1| 0|8|8630|||
8735| 28| 2008| 200| 8|82| 10| 0|A| 80| 618|87| 1| 0|8|8631|||
8736| 28| 2008| 200| 8|82| 15| 0|A| 40| 618|94| 1| 0|8|8632|||
8737| 28| 2008| 200| 8|82| 14| 0|A| 80| 618|82| 1| 0|8|8633|||
8738| 28| 2008| 200| 8|82| 11| 0|A| 40| 619|92| 1| 0|8|8634|||
8739| 28| 2008| 200| 8|82| 2| 0|A| 120| 619|80| 1| 0|8|8635|||
8740| 28| 2008| 200| 8|82| 1| 0|A| 120| 619|82| 1| 0|8|8636|||
8741| 28| 2008| 200| 8|82| 3| 0|A| 80| 619|88| 1| 0|8|8637|||
8742| 28| 2008| 200| 8|82| 4| 0|A| 80| 619|81| 1| 0|8|8638|||
8743| 28| 2008| 200| 8|82| 5| 0|A| 80| 619|84| 1| 0|8|8639|||
8744| 28| 2008| 200| 8|82| 6| 0|A| 80| 619|93| 1| 0|8|8640|||
8745| 28| 2008| 200| 8|82| 10| 0|A| 80| 619|81| 1| 0|8|8641|||
8746| 28| 2008| 200| 8|82| 15| 0|A| 40| 619|90| 1| 0|8|8642|||
8747| 28| 2008| 200| 8|82| 14| 0|A| 80| 619|94| 1| 0|8|8643|||
8758| 28| 2008| 200| 8|82| 11| 0|A| 40| 621|95| 1| 0|8|8654|||
8759| 28| 2008| 200| 8|82| 2| 0|A| 120| 621|80| 1| 0|8|8655|||
8760| 28| 2008| 200| 8|82| 1| 0|A| 120| 621|96| 1| 0|8|8656|||
8761| 28| 2008| 200| 8|82| 3| 0|A| 80| 621|98| 1| 0|8|8657|||
8762| 28| 2008| 200| 8|82| 4| 0|A| 80| 621|92| 1| 0|8|8658|||
8763| 28| 2008| 200| 8|82| 5| 0|A| 80| 621|93| 1| 0|8|8659|||
8764| 28| 2008| 200| 8|82| 6| 0|A| 80| 621|97| 1| 0|8|8660|||
8765| 28| 2008| 200| 8|82| 10| 0|A| 80| 621|94| 1| 0|8|8661|||
8766| 28| 2008| 200| 8|82| 15| 0|A| 40| 621|91| 1| 0|8|8662|||
8767| 28| 2008| 200| 8|82| 14| 0|A| 80| 621|97| 1| 0|8|8663|||
8768| 28| 2008| 200| 8|82| 11| 0|A| 40| 622|94| 1| 0|8|8664|||
8769| 28| 2008| 200| 8|82| 2| 0|A| 120| 622|73| 1| 0|8|8665|||
8770| 28| 2008| 200| 8|82| 1| 0|A| 120| 622|81| 1| 0|8|8666|||
8771| 28| 2008| 200| 8|82| 3| 0|A| 80| 622|78| 1| 0|8|8667|||
8772| 28| 2008| 200| 8|82| 4| 0|A| 80| 622|79| 1| 0|8|8668|||
8773| 28| 2008| 200| 8|82| 5| 0|A| 80| 622|82| 1| 0|8|8669|||
8774| 28| 2008| 200| 8|82| 6| 0|A| 80| 622|98| 1| 0|8|8670|||
8775| 28| 2008| 200| 8|82| 10| 0|A| 80| 622|82| 1| 0|8|8671|||
8776| 28| 2008| 200| 8|82| 15| 0|A| 40| 622|89| 1| 0|8|8672|||
8777| 28| 2008| 200| 8|82| 14| 0|A| 80| 622|88| 1| 0|8|8673|||
8788| 28| 2008| 200| 8|82| 11| 0|A| 40| 624|94| 1| 0|8|8684|||
8789| 28| 2008| 200| 8|82| 2| 0|A| 120| 624|63| 1| 0|8|8685|||
8790| 28| 2008| 200| 8|82| 1| 0|A| 120| 624|80| 1| 0|8|8686|||
8791| 28| 2008| 200| 8|82| 3| 0|A| 80| 624|63| 1| 0|8|8687|||
8792| 28| 2008| 200| 8|82| 4| 0|A| 80| 624|71| 1| 0|8|8688|||
8793| 28| 2008| 200| 8|82| 5| 0|A| 80| 624|82| 1| 0|8|8689|||
8794| 28| 2008| 200| 8|82| 6| 0|A| 80| 624|89| 1| 0|8|8690|||
8795| 28| 2008| 200| 8|82| 10| 0|A| 80| 624|80| 1| 0|8|8691|||
8796| 28| 2008| 200| 8|82| 15| 0|A| 40| 624|89| 1| 0|8|8692|||
8797| 28| 2008| 200| 8|82| 14| 0|A| 80| 624|94| 1| 0|8|8693|||
8818| 28| 2008| 200| 8|82| 11| 0|A| 40| 615|92| 1| 0|8|8714|||
8819| 28| 2008| 200| 8|82| 2| 0|A| 120| 615|78| 1| 0|8|8715|||
8820| 28| 2008| 200| 8|82| 1| 0|A| 120| 615|74| 1| 0|8|8716|||
8821| 28| 2008| 200| 8|82| 3| 0|A| 80| 615|63| 1| 0|8|8717|||
8822| 28| 2008| 200| 8|82| 4| 0|A| 80| 615|83| 1| 0|8|8718|||
8823| 28| 2008| 200| 8|82| 5| 0|A| 80| 615|85| 1| 0|8|8719|||
8824| 28| 2008| 200| 8|82| 6| 0|A| 80| 615|93| 1| 0|8|8720|||
8825| 28| 2008| 200| 8|82| 10| 0|A| 80| 615|80| 1| 0|8|8721|||
8826| 28| 2008| 200| 8|82| 15| 0|A| 40| 615|90| 1| 0|8|8722|||
8827| 28| 2008| 200| 8|82| 14| 0|A| 80| 615|90| 1| 0|8|8723|||
9038| 28| 2008| 200| 8|81| 2| 0|A| 120| 595|71| 1| 0|8|8934|||
9039| 28| 2008| 200| 8|81| 3| 0|A| 80| 595|67| 1| 0|8|8935|||
9040| 28| 2008| 200| 8|81| 4| 0|A| 80| 595|94| 1| 0|8|8936|||
9041| 28| 2008| 200| 8|81| 5| 0|A| 80| 595|88| 1| 0|8|8937|||
9042| 28| 2008| 200| 8|81| 11| 0|A| 40| 595|98| 1| 0|8|8938|||
9043| 28| 2008| 200| 8|81| 6| 0|A| 80| 595|97| 1| 0|8|8939|||
9044| 28| 2008| 200| 8|81| 10| 0|A| 80| 595|81| 1| 0|8|8940|||
9045| 28| 2008| 200| 8|81| 14| 0|A| 80| 595|89| 1| 0|8|8941|||
9046| 28| 2008| 200| 8|81| 15| 0|A| 40| 595|93| 1| 0|8|8942|||
9047| 28| 2008| 200| 8|81| 1| 0|A| 120| 595|62| 1| 0|8|8943|||
9048| 28| 2008| 200| 8|81| 2| 0|A| 120| 585|67| 1| 0|8|8944|||
9049| 28| 2008| 200| 8|81| 3| 0|A| 80| 585|78| 1| 0|8|8945|||
9050| 28| 2008| 200| 8|81| 4| 0|A| 80| 585|75| 1| 0|8|8946|||
9051| 28| 2008| 200| 8|81| 5| 0|A| 80| 585|76| 1| 0|8|8947|||
9052| 28| 2008| 200| 8|81| 11| 0|A| 40| 585|96| 1| 0|8|8948|||
9053| 28| 2008| 200| 8|81| 6| 0|A| 80| 585|91| 1| 0|8|8949|||
9054| 28| 2008| 200| 8|81| 10| 0|A| 80| 585|81| 1| 0|8|8950|||
9055| 28| 2008| 200| 8|81| 14| 0|A| 80| 585|91| 1| 0|8|8951|||
9056| 28| 2008| 200| 8|81| 15| 0|A| 40| 585|92| 1| 0|8|8952|||
9057| 28| 2008| 200| 8|81| 1| 0|A| 120| 585|66| 1| 0|8|8953|||
9078| 28| 2008| 200| 8|81| 2| 0|A| 120| 588|61| 1| 0|8|8974|||
9079| 28| 2008| 200| 8|81| 3| 0|A| 80| 588|66| 1| 0|8|8975|||
9080| 28| 2008| 200| 8|81| 4| 0|A| 80| 588|76| 1| 0|8|8976|||
9081| 28| 2008| 200| 8|81| 5| 0|A| 80| 588|78| 1| 0|8|8977|||
9082| 28| 2008| 200| 8|81| 11| 0|A| 40| 588|97| 1| 0|8|8978|||
9083| 28| 2008| 200| 8|81| 6| 0|A| 80| 588|97| 1| 0|8|8979|||
9084| 28| 2008| 200| 8|81| 10| 0|A| 80| 588|75| 1| 0|8|8980|||
9085| 28| 2008| 200| 8|81| 14| 0|A| 80| 588|94| 1| 0|8|8981|||
9086| 28| 2008| 200| 8|81| 15| 0|A| 40| 588|95| 1| 0|8|8982|||
9087| 28| 2008| 200| 8|81| 1| 0|A| 120| 588|60| 1| 0|8|8983|||
9088| 28| 2008| 200| 8|81| 2| 0|A| 120| 589|96| 1| 0|8|8984|||
9089| 28| 2008| 200| 8|81| 3| 0|A| 80| 589|100| 1| 0|8|8985|||
9090| 28| 2008| 200| 8|81| 4| 0|A| 80| 589|99| 1| 0|8|8986|||
9091| 28| 2008| 200| 8|81| 5| 0|A| 80| 589|99| 1| 0|8|8987|||
9092| 28| 2008| 200| 8|81| 11| 0|A| 40| 589|100| 1| 0|8|8988|||
9093| 28| 2008| 200| 8|81| 6| 0|A| 80| 589|97| 1| 0|8|8989|||
9094| 28| 2008| 200| 8|81| 10| 0|A| 80| 589|97| 1| 0|8|8990|||
9095| 28| 2008| 200| 8|81| 14| 0|A| 80| 589|100| 1| 0|8|8991|||
9096| 28| 2008| 200| 8|81| 15| 0|A| 40| 589|96| 1| 0|8|8992|||
9097| 28| 2008| 200| 8|81| 1| 0|A| 120| 589|100| 1| 0|8|8993|||
9118| 28| 2008| 200| 8|81| 2| 0|A| 120| 592|62| 1| 0|8|9014|||
9119| 28| 2008| 200| 8|81| 3| 0|A| 80| 592|66| 1| 0|8|9015|||
9120| 28| 2008| 200| 8|81| 4| 0|A| 80| 592|84| 1| 0|8|9016|||
9121| 28| 2008| 200| 8|81| 5| 0|A| 80| 592|81| 1| 0|8|9017|||
9122| 28| 2008| 200| 8|81| 11| 0|A| 40| 592|96| 1| 0|8|9018|||
9123| 28| 2008| 200| 8|81| 6| 0|A| 80| 592|85| 1| 0|8|9019|||
9124| 28| 2008| 200| 8|81| 10| 0|A| 80| 592|62| 1| 0|8|9020|||
9125| 28| 2008| 200| 8|81| 14| 0|A| 80| 592|84| 1| 0|8|9021|||
9126| 28| 2008| 200| 8|81| 15| 0|A| 40| 592|92| 1| 0|8|9022|||
9127| 28| 2008| 200| 8|81| 1| 0|A| 120| 592|60| 1| 0|8|9023|||
9128| 28| 2008| 200| 8|81| 2| 0|A| 120| 584|61| 1| 0|8|9024|||
9129| 28| 2008| 200| 8|81| 3| 0|A| 80| 584|74| 1| 0|8|9025|||
9130| 28| 2008| 200| 8|81| 4| 0|A| 80| 584|82| 1| 0|8|9026|||
9131| 28| 2008| 200| 8|81| 5| 0|A| 80| 584|79| 1| 0|8|9027|||
9132| 28| 2008| 200| 8|81| 11| 0|A| 40| 584|90| 1| 0|8|9028|||
9133| 28| 2008| 200| 8|81| 6| 0|A| 80| 584|97| 1| 0|8|9029|||
9134| 28| 2008| 200| 8|81| 10| 0|A| 80| 584|68| 1| 0|8|9030|||
9135| 28| 2008| 200| 8|81| 14| 0|A| 80| 584|84| 1| 0|8|9031|||
9136| 28| 2008| 200| 8|81| 15| 0|A| 40| 584|92| 1| 0|8|9032|||
9137| 28| 2008| 200| 8|81| 1| 0|A| 120| 584|65| 1| 0|8|9033|||
9138| 28| 2008| 200| 8|81| 2| 0|A| 120| 594|62| 1| 0|8|9034|||
9139| 28| 2008| 200| 8|81| 3| 0|A| 80| 594|68| 1| 0|8|9035|||
9140| 28| 2008| 200| 8|81| 4| 0|A| 80| 594|87| 1| 0|8|9036|||
9141| 28| 2008| 200| 8|81| 5| 0|A| 80| 594|84| 1| 0|8|9037|||
9142| 28| 2008| 200| 8|81| 11| 0|A| 40| 594|95| 1| 0|8|9038|||
9143| 28| 2008| 200| 8|81| 6| 0|A| 80| 594|97| 1| 0|8|9039|||
9144| 28| 2008| 200| 8|81| 10| 0|A| 80| 594|71| 1| 0|8|9040|||
9145| 28| 2008| 200| 8|81| 14| 0|A| 80| 594|95| 1| 0|8|9041|||
9146| 28| 2008| 200| 8|81| 15| 0|A| 40| 594|93| 1| 0|8|9042|||
9147| 28| 2008| 200| 8|81| 1| 0|A| 120| 594|70| 1| 0|8|9043|||
9158| 28| 2008| 200| 8|81| 2| 0|A| 120| 596|83| 1| 0|8|9054|||
9159| 28| 2008| 200| 8|81| 3| 0|A| 80| 596|95| 1| 0|8|9055|||
9160| 28| 2008| 200| 8|81| 4| 0|A| 80| 596|93| 1| 0|8|9056|||
9161| 28| 2008| 200| 8|81| 5| 0|A| 80| 596|94| 1| 0|8|9057|||
9162| 28| 2008| 200| 8|81| 11| 0|A| 40| 596|94| 1| 0|8|9058|||
9163| 28| 2008| 200| 8|81| 6| 0|A| 80| 596|96| 1| 0|8|9059|||
9164| 28| 2008| 200| 8|81| 10| 0|A| 80| 596|90| 1| 0|8|9060|||
9165| 28| 2008| 200| 8|81| 14| 0|A| 80| 596|96| 1| 0|8|9061|||
9166| 28| 2008| 200| 8|81| 15| 0|A| 40| 596|96| 1| 0|8|9062|||
9167| 28| 2008| 200| 8|81| 1| 0|A| 120| 596|93| 1| 0|8|9063|||
9168| 28| 2008| 200| 8|81| 2| 0|A| 120| 597|71| 1| 0|8|9064|||
9169| 28| 2008| 200| 8|81| 3| 0|A| 80| 597|74| 1| 0|8|9065|||
9170| 28| 2008| 200| 8|81| 4| 0|A| 80| 597|87| 1| 0|8|9066|||
9171| 28| 2008| 200| 8|81| 5| 0|A| 80| 597|88| 1| 0|8|9067|||
9172| 28| 2008| 200| 8|81| 11| 0|A| 40| 597|95| 1| 0|8|9068|||
9173| 28| 2008| 200| 8|81| 6| 0|A| 80| 597|97| 1| 0|8|9069|||
9174| 28| 2008| 200| 8|81| 10| 0|A| 80| 597|78| 1| 0|8|9070|||
9175| 28| 2008| 200| 8|81| 14| 0|A| 80| 597|94| 1| 0|8|9071|||
9176| 28| 2008| 200| 8|81| 15| 0|A| 40| 597|95| 1| 0|8|9072|||
9177| 28| 2008| 200| 8|81| 1| 0|A| 120| 597|66| 1| 0|8|9073|||
9188| 28| 2008| 200| 8|81| 2| 0|A| 120| 599|60| 1| 0|8|9084|||
9189| 28| 2008| 200| 8|81| 3| 0|A| 80| 599|70| 1| 0|8|9085|||
9190| 28| 2008| 200| 8|81| 4| 0|A| 80| 599|84| 1| 0|8|9086|||
9191| 28| 2008| 200| 8|81| 5| 0|A| 80| 599|84| 1| 0|8|9087|||
9192| 28| 2008| 200| 8|81| 11| 0|A| 40| 599|94| 1| 0|8|9088|||
9193| 28| 2008| 200| 8|81| 6| 0|A| 80| 599|95| 1| 0|8|9089|||
9194| 28| 2008| 200| 8|81| 10| 0|A| 80| 599|75| 1| 0|8|9090|||
9195| 28| 2008| 200| 8|81| 14| 0|A| 80| 599|86| 1| 0|8|9091|||
9196| 28| 2008| 200| 8|81| 15| 0|A| 40| 599|95| 1| 0|8|9092|||
9197| 28| 2008| 200| 8|81| 1| 0|A| 120| 599|62| 1| 0|8|9093|||
9198| 28| 2008| 200| 8|81| 2| 0|A| 120| 600|70| 1| 0|8|9094|||
9199| 28| 2008| 200| 8|81| 3| 0|A| 80| 600|74| 1| 0|8|9095|||
9200| 28| 2008| 200| 8|81| 4| 0|A| 80| 600|84| 1| 0|8|9096|||
9201| 28| 2008| 200| 8|81| 5| 0|A| 80| 600|85| 1| 0|8|9097|||
9202| 28| 2008| 200| 8|81| 11| 0|A| 40| 600|90| 1| 0|8|9098|||
9203| 28| 2008| 200| 8|81| 6| 0|A| 80| 600|84| 1| 0|8|9099|||
9204| 28| 2008| 200| 8|81| 10| 0|A| 80| 600|71| 1| 0|8|9100|||
9205| 28| 2008| 200| 8|81| 14| 0|A| 80| 600|91| 1| 0|8|9101|||
9206| 28| 2008| 200| 8|81| 15| 0|A| 40| 600|95| 1| 0|8|9102|||
9207| 28| 2008| 200| 8|81| 1| 0|A| 120| 600|68| 1| 0|8|9103|||
9208| 28| 2008| 200| 8|81| 2| 0|A| 120| 601|67| 1| 0|8|9104|||
9209| 28| 2008| 200| 8|81| 3| 0|A| 80| 601|75| 1| 0|8|9105|||
9210| 28| 2008| 200| 8|81| 4| 0|A| 80| 601|81| 1| 0|8|9106|||
9211| 28| 2008| 200| 8|81| 5| 0|A| 80| 601|81| 1| 0|8|9107|||
9212| 28| 2008| 200| 8|81| 11| 0|A| 40| 601|87| 1| 0|8|9108|||
9213| 28| 2008| 200| 8|81| 6| 0|A| 80| 601|84| 1| 0|8|9109|||
9214| 28| 2008| 200| 8|81| 10| 0|A| 80| 601|70| 1| 0|8|9110|||
9215| 28| 2008| 200| 8|81| 14| 0|A| 80| 601|88| 1| 0|8|9111|||
9216| 28| 2008| 200| 8|81| 15| 0|A| 40| 601|95| 1| 0|8|9112|||
9217| 28| 2008| 200| 8|81| 1| 0|A| 120| 601|60| 1| 0|8|9113|||
9218| 28| 2008| 200| 8|81| 2| 0|A| 120| 602|70| 1| 0|8|9114|||
9219| 28| 2008| 200| 8|81| 3| 0|A| 80| 602|68| 1| 0|8|9115|||
9220| 28| 2008| 200| 8|81| 4| 0|A| 80| 602|86| 1| 0|8|9116|||
9221| 28| 2008| 200| 8|81| 5| 0|A| 80| 602|82| 1| 0|8|9117|||
9222| 28| 2008| 200| 8|81| 11| 0|A| 40| 602|95| 1| 0|8|9118|||
9223| 28| 2008| 200| 8|81| 6| 0|A| 80| 602|84| 1| 0|8|9119|||
9224| 28| 2008| 200| 8|81| 10| 0|A| 80| 602|79| 1| 0|8|9120|||
9225| 28| 2008| 200| 8|81| 14| 0|A| 80| 602|83| 1| 0|8|9121|||
9226| 28| 2008| 200| 8|81| 15| 0|A| 40| 602|96| 1| 0|8|9122|||
9227| 28| 2008| 200| 8|81| 1| 0|A| 120| 602|60| 1| 0|8|9123|||
9238| 28| 2008| 200| 8|81| 2| 0|A| 120| 593|80| 1| 0|8|9134|||
9239| 28| 2008| 200| 8|81| 3| 0|A| 80| 593|72| 1| 0|8|9135|||
9240| 28| 2008| 200| 8|81| 4| 0|A| 80| 593|82| 1| 0|8|9136|||
9241| 28| 2008| 200| 8|81| 5| 0|A| 80| 593|79| 1| 0|8|9137|||
9242| 28| 2008| 200| 8|81| 11| 0|A| 40| 593|94| 1| 0|8|9138|||
9243| 28| 2008| 200| 8|81| 6| 0|A| 80| 593|96| 1| 0|8|9139|||
9244| 28| 2008| 200| 8|81| 10| 0|A| 80| 593|84| 1| 0|8|9140|||
9245| 28| 2008| 200| 8|81| 14| 0|A| 80| 593|93| 1| 0|8|9141|||
9246| 28| 2008| 200| 8|81| 15| 0|A| 40| 593|95| 1| 0|8|9142|||
9247| 28| 2008| 200| 8|81| 1| 0|A| 120| 593|69| 1| 0|8|9143|||
10112| 28| 2008| 200| 7|71| 2| 0|A| 160| 528|67| 1| 0|7|10008|||
10113| 28| 2008| 200| 7|71| 1| 0|A| 120| 528|66| 1| 0|7|10009|||
10114| 28| 2008| 200| 7|71| 4| 0|A| 80| 528|81| 1| 0|7|10010|||
10115| 28| 2008| 200| 7|71| 5| 0|A| 80| 528|72| 1| 0|7|10011|||
10116| 28| 2008| 200| 7|71| 11| 0|A| 40| 528|91| 1| 0|7|10012|||
10117| 28| 2008| 200| 7|71| 6| 0|A| 80| 528|77| 1| 0|7|10013|||
10118| 28| 2008| 200| 7|71| 10| 0|A| 80| 528|74| 1| 0|7|10014|||
10119| 28| 2008| 200| 7|71| 15| 0|A| 40| 528|73| 1| 0|7|10015|||
10120| 28| 2008| 200| 7|71| 3| 0|A| 120| 528|71| 1| 0|7|10016|||
10130| 28| 2008| 200| 7|71| 2| 0|A| 160| 530|61| 1| 0|7|10026|||
10131| 28| 2008| 200| 7|71| 1| 0|A| 120| 530|60| 1| 0|7|10027|||
10132| 28| 2008| 200| 7|71| 4| 0|A| 80| 530|73| 1| 0|7|10028|||
10133| 28| 2008| 200| 7|71| 5| 0|A| 80| 530|68| 1| 0|7|10029|||
10134| 28| 2008| 200| 7|71| 11| 0|A| 40| 530|91| 1| 0|7|10030|||
10135| 28| 2008| 200| 7|71| 6| 0|A| 80| 530|73| 1| 0|7|10031|||
10136| 28| 2008| 200| 7|71| 10| 0|A| 80| 530|63| 1| 0|7|10032|||
10137| 28| 2008| 200| 7|71| 15| 0|A| 40| 530|64| 1| 0|7|10033|||
10138| 28| 2008| 200| 7|71| 3| 0|A| 120| 530|60| 1| 0|7|10034|||
10184| 28| 2008| 200| 7|71| 2| 0|A| 160| 537|77| 1| 0|7|10080|||
10185| 28| 2008| 200| 7|71| 1| 0|A| 120| 537|69| 1| 0|7|10081|||
10186| 28| 2008| 200| 7|71| 4| 0|A| 80| 537|80| 1| 0|7|10082|||
10187| 28| 2008| 200| 7|71| 5| 0|A| 80| 537|86| 1| 0|7|10083|||
10188| 28| 2008| 200| 7|71| 11| 0|A| 40| 537|86| 1| 0|7|10084|||
10189| 28| 2008| 200| 7|71| 6| 0|A| 80| 537|74| 1| 0|7|10085|||
10190| 28| 2008| 200| 7|71| 10| 0|A| 80| 537|70| 1| 0|7|10086|||
10191| 28| 2008| 200| 7|71| 15| 0|A| 40| 537|66| 1| 0|7|10087|||
10192| 28| 2008| 200| 7|71| 3| 0|A| 120| 537|77| 1| 0|7|10088|||
10211| 28| 2008| 200| 7|71| 2| 0|A| 160| 540|65| 1| 0|7|10107|||
10212| 28| 2008| 200| 7|71| 1| 0|A| 120| 540|60| 1| 0|7|10108|||
10213| 28| 2008| 200| 7|71| 4| 0|A| 80| 540|79| 1| 0|7|10109|||
10214| 28| 2008| 200| 7|71| 5| 0|A| 80| 540|86| 1| 0|7|10110|||
10215| 28| 2008| 200| 7|71| 11| 0|A| 40| 540|92| 1| 0|7|10111|||
10216| 28| 2008| 200| 7|71| 6| 0|A| 80| 540|80| 1| 0|7|10112|||
10217| 28| 2008| 200| 7|71| 10| 0|A| 80| 540|63| 1| 0|7|10113|||
10218| 28| 2008| 200| 7|71| 15| 0|A| 40| 540|74| 1| 0|7|10114|||
10219| 28| 2008| 200| 7|71| 3| 0|A| 120| 540|69| 1| 0|7|10115|||
10247| 28| 2008| 200| 7|71| 2| 0|A| 160| 544|90| 1| 0|7|10143|||
10248| 28| 2008| 200| 7|71| 1| 0|A| 120| 544|97| 1| 0|7|10144|||
10249| 28| 2008| 200| 7|71| 4| 0|A| 80| 544|94| 1| 0|7|10145|||
10250| 28| 2008| 200| 7|71| 5| 0|A| 80| 544|94| 1| 0|7|10146|||
